"panel","wave","date","e_home","e_school","e_work","e_other"
"E",10,2020-12-10,1,0,15,15
"E",10,2020-12-09,1,0,500,2
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-09,1,0,7,8
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-10,0,0,0,2
"E",10,2020-12-11,0,0,0,1
"E",10,2020-12-10,0,0,0,2
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-09,4,0,0,0
"E",10,2020-12-10,5,0,5,0
"E",10,2020-12-14,1,0,0,0
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-10,1,0,25,3
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-11,2,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-09,0,2,44,42
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-15,0,0,0,0
"E",10,2020-12-14,1,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-12,0,0,0,0
"E",10,2020-12-09,3,0,0,0
"E",10,2020-12-12,1,0,0,0
"E",10,2020-12-13,0,0,0,2
"E",10,2020-12-11,2,0,0,0
"E",10,2020-12-09,3,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-11,0,0,4,0
"E",10,2020-12-09,2,0,0,0
"E",10,2020-12-09,0,0,2,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-11,0,0,41,0
"E",10,2020-12-10,3,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-10,4,0,0,0
"E",10,2020-12-12,0,0,0,3
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-13,2,0,0,0
"E",10,2020-12-10,1,0,0,1
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-12,2,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-10,3,0,0,0
"E",10,2020-12-09,0,0,0,2
"E",10,2020-12-09,1,0,4,0
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-11,2,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-11,1,0,4,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-12,1,0,0,0
"E",10,2020-12-10,2,0,282,0
"E",10,2020-12-10,3,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-14,1,0,0,0
"E",10,2020-12-12,1,0,0,3
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-10,1,0,0,3
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-14,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-12,3,1,0,3
"E",10,2020-12-12,1,0,0,1
"E",10,2020-12-09,0,0,0,1
"E",10,2020-12-11,3,1,0,1
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-09,0,0,2,0
"E",10,2020-12-11,3,0,0,1
"E",10,2020-12-09,1,0,2,0
"E",10,2020-12-14,2,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-15,1,0,0,0
"E",10,2020-12-11,2,0,0,14
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-10,2,0,0,1
"E",10,2020-12-11,2,0,0,0
"E",10,2020-12-11,3,0,0,1
"E",10,2020-12-13,3,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-09,2,0,0,0
"E",10,2020-12-11,1,0,0,1
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-12,0,0,0,7
"E",10,2020-12-09,1,0,1,0
"E",10,2020-12-11,2,0,0,0
"E",10,2020-12-09,2,0,0,0
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-10,3,0,100,7
"E",10,2020-12-11,1,0,0,2
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-11,1,0,6,2
"E",10,2020-12-11,3,0,0,5
"E",10,2020-12-11,1,0,0,1
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-10,4,0,0,0
"E",10,2020-12-10,3,0,2,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-09,2,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,0,0,34,0
"E",10,2020-12-12,2,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-13,1,0,2,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,3,0,0,0
"E",10,2020-12-11,1,0,0,3
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-09,1,0,1,1
"E",10,2020-12-11,1,0,3,2
"E",10,2020-12-14,0,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-12,3,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-10,1,0,0,3
"E",10,2020-12-09,0,1,1,1
"E",10,2020-12-14,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,0,0,2,0
"E",10,2020-12-11,5,0,2,0
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-09,2,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-12,3,0,0,1
"E",10,2020-12-11,2,0,110,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-11,0,0,0,2
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-12,1,0,0,0
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-12,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-11,3,0,0,0
"E",10,2020-12-09,1,0,0,1
"E",10,2020-12-09,2,1,0,0
"E",10,2020-12-13,3,0,0,1
"E",10,2020-12-09,1,16,5,14
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-09,7,0,0,0
"E",10,2020-12-12,2,0,0,0
"E",10,2020-12-09,3,0,0,1
"E",10,2020-12-13,2,0,0,5
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-14,1,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-09,1,0,2,2
"E",10,2020-12-12,3,0,0,0
"E",10,2020-12-09,3,0,0,0
"E",10,2020-12-11,3,0,0,4
"E",10,2020-12-10,0,0,46,46
"E",10,2020-12-09,0,0,0,2
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-11,2,0,0,5
"E",10,2020-12-12,3,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-09,3,0,0,0
"E",10,2020-12-09,4,0,0,0
"E",10,2020-12-13,3,0,0,0
"E",10,2020-12-13,0,0,33,4
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-09,3,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-14,0,0,0,2
"E",10,2020-12-10,4,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-09,2,0,4,0
"E",10,2020-12-09,3,0,0,0
"E",10,2020-12-12,1,0,0,3
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-13,3,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-13,4,0,0,0
"E",10,2020-12-09,3,0,0,0
"E",10,2020-12-09,2,0,0,0
"E",10,2020-12-10,1,0,0,1
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-14,0,0,0,1
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-13,2,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-13,2,0,2,4
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-09,1,0,0,1
"E",10,2020-12-10,0,8,2,8
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-13,0,0,0,1
"E",10,2020-12-10,1,0,0,1
"E",10,2020-12-09,3,0,0,0
"E",10,2020-12-11,4,0,0,0
"E",10,2020-12-10,0,0,2,0
"E",10,2020-12-09,0,0,73,0
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-11,3,0,28,2
"E",10,2020-12-09,4,0,0,0
"E",10,2020-12-11,1,0,9,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-12,1,0,0,0
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-09,2,0,0,0
"E",10,2020-12-11,1,0,0,3
"E",10,2020-12-09,2,0,8,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-11,3,0,0,2
"E",10,2020-12-09,2,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-13,0,0,0,3
"E",10,2020-12-09,0,0,0,2
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,0,0,0,1
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,0,0,0,1
"E",10,2020-12-13,2,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,0,0,0,2
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,0,0,0,4
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-13,1,0,0,5
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,1,0,75,1
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-12,0,0,0,3
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,1,0,0,1
"E",10,2020-12-11,3,0,0,0
"E",10,2020-12-13,0,0,0,12
"E",10,2020-12-09,1,0,5,0
"E",10,2020-12-14,1,0,0,2
"E",10,2020-12-12,1,0,0,0
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-13,2,0,0,0
"E",10,2020-12-10,0,0,0,6
"E",10,2020-12-11,3,0,0,2
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-14,4,0,0,1
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-10,2,0,8,0
"E",10,2020-12-14,2,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-13,0,0,0,2
"E",10,2020-12-10,0,0,1,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-11,1,0,0,1
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-13,0,0,0,2
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-11,2,0,0,0
"E",10,2020-12-14,0,0,0,1
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-10,3,0,0,0
"E",10,2020-12-11,0,0,0,2
"E",10,2020-12-10,1,0,0,3
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-11,3,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-13,0,0,0,1
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-12,1,0,0,0
"E",10,2020-12-13,2,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-09,1,0,0,3
"E",10,2020-12-10,0,0,0,2
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-09,2,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-10,0,0,0,2
"E",10,2020-12-11,0,0,0,1
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-14,0,0,0,2
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-11,1,0,0,4
"E",10,2020-12-10,1,0,0,2
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-10,0,0,0,4
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-12,0,0,0,9
"E",10,2020-12-14,0,0,0,0
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-10,0,0,0,2
"E",10,2020-12-12,1,0,0,0
"E",10,2020-12-09,1,0,0,1
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-12,1,0,0,0
"E",10,2020-12-10,0,0,0,2
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,1,0,2,0
"E",10,2020-12-10,0,0,0,2
"E",10,2020-12-10,1,0,0,1
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-10,3,0,0,0
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-10,2,0,7,0
"E",10,2020-12-13,1,0,0,1
"E",10,2020-12-09,1,0,0,2
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-11,1,0,4,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-10,0,0,0,2
"E",10,2020-12-14,0,0,0,0
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-14,2,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-12,1,0,0,0
"E",10,2020-12-11,0,0,0,1
"E",10,2020-12-12,1,0,0,1
"E",10,2020-12-10,1,4,0,5
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-09,2,0,0,0
"E",10,2020-12-11,0,0,0,5
"E",10,2020-12-10,1,0,0,1
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-15,2,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-11,3,0,0,3
"E",10,2020-12-09,4,0,0,1
"E",10,2020-12-12,0,0,0,1
"E",10,2020-12-09,0,0,0,1
"E",10,2020-12-14,4,0,0,0
"E",10,2020-12-10,3,0,0,0
"E",10,2020-12-10,3,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-10,2,0,0,1
"E",10,2020-12-12,3,0,0,0
"E",10,2020-12-09,2,0,2,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-12,1,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-09,2,0,0,2
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-10,1,0,0,1
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-10,0,0,2,0
"E",10,2020-12-10,3,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-10,1,0,0,2
"E",10,2020-12-10,3,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-13,3,0,0,3
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-11,2,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-09,2,0,0,0
"E",10,2020-12-09,2,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-13,0,0,0,2
"E",10,2020-12-10,6,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-10,1,0,0,1
"E",10,2020-12-09,0,0,0,1
"E",10,2020-12-09,2,0,0,0
"E",10,2020-12-12,0,0,0,2
"E",10,2020-12-09,0,0,0,1
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-12,0,0,0,0
"E",10,2020-12-11,0,0,0,6
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-11,2,0,0,0
"E",10,2020-12-09,1,0,0,1
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-14,0,0,0,0
"E",10,2020-12-09,1,0,1,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-09,1,0,0,1
"E",10,2020-12-09,0,0,2,0
"E",10,2020-12-14,1,0,2,0
"E",10,2020-12-09,2,0,0,2
"E",10,2020-12-12,0,0,0,0
"E",10,2020-12-12,3,0,0,0
"E",10,2020-12-10,0,0,0,2
"E",10,2020-12-14,0,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-09,1,2,2,0
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-11,2,0,14,2
"E",10,2020-12-10,1,0,0,1
"E",10,2020-12-12,0,0,0,1
"E",10,2020-12-11,0,0,0,4
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-09,0,1,0,1
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-11,4,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-11,2,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-11,0,0,0,1
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-11,0,0,0,3
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-13,2,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-09,2,0,0,2
"E",10,2020-12-14,2,0,0,1
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-11,2,0,0,3
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-12,2,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-11,1,0,13,0
"E",10,2020-12-10,0,1,0,1
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-10,2,0,0,1
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-11,0,0,0,1
"E",10,2020-12-09,2,0,0,0
"E",10,2020-12-11,1,0,0,1
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-12,1,0,0,0
"E",10,2020-12-13,1,0,0,5
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-12,1,0,0,0
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-11,2,0,10,1
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-11,4,0,0,0
"E",10,2020-12-11,1,0,0,1
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-10,1,7,0,0
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-09,3,0,0,1
"E",10,2020-12-12,2,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-13,2,0,45,72
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-09,2,0,0,6
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-09,1,0,0,1
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,0,0,2,50
"E",10,2020-12-13,1,0,0,4
"E",10,2020-12-10,2,0,0,2
"E",10,2020-12-09,1,0,1,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-13,0,0,4,0
"E",10,2020-12-12,0,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-13,2,4,0,0
"E",10,2020-12-13,1,0,0,3
"E",10,2020-12-13,2,0,0,0
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-09,3,3,0,1
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-12,0,0,0,0
"E",10,2020-12-12,1,0,0,0
"E",10,2020-12-11,1,0,0,2
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-11,0,0,0,1
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-11,2,0,0,0
"E",10,2020-12-09,0,0,0,1
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-11,1,0,0,1
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,3,0,0,0
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-13,0,0,0,1
"E",10,2020-12-12,1,0,0,0
"E",10,2020-12-10,0,0,0,2
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-10,0,0,0,2
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-14,1,0,0,0
"E",10,2020-12-09,1,0,0,1
"E",10,2020-12-10,0,0,0,3
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-12,0,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-10,1,0,1,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-14,3,0,5,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-14,2,0,0,0
"E",10,2020-12-09,0,0,0,2
"E",10,2020-12-10,1,0,0,1
"E",10,2020-12-12,0,0,0,3
"E",10,2020-12-09,1,0,1,0
"E",10,2020-12-11,2,0,0,0
"E",10,2020-12-11,2,0,0,2
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-09,3,0,0,1
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-09,1,0,0,1
"E",10,2020-12-11,4,0,0,0
"E",10,2020-12-09,1,0,1,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-11,0,0,0,1
"E",10,2020-12-13,0,0,0,2
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-09,0,0,0,2
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-12,1,0,0,0
"E",10,2020-12-09,0,2,1,1
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-09,0,0,0,0
"E",10,2020-12-10,0,0,0,1
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-10,1,0,0,2
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-10,0,0,0,2
"E",10,2020-12-10,1,0,1,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-09,2,0,0,0
"E",10,2020-12-14,0,0,0,0
"E",10,2020-12-09,2,0,17,2
"E",10,2020-12-11,5,0,0,9
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-11,1,0,0,3
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-12,0,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-14,1,0,0,3
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-09,0,0,2,0
"E",10,2020-12-10,2,0,0,0
"E",10,2020-12-10,2,0,4,0
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-12,0,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-12,2,0,0,0
"E",10,2020-12-13,3,0,0,0
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-09,1,0,0,0
"E",10,2020-12-10,1,0,0,0
"E",10,2020-12-13,1,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-12,3,0,4,0
"E",10,2020-12-13,0,0,0,2
"E",10,2020-12-09,3,0,0,0
"E",10,2020-12-14,3,0,0,0
"E",10,2020-12-10,1,0,0,2
"E",10,2020-12-09,2,0,0,1
"E",10,2020-12-10,3,0,0,0
"E",10,2020-12-10,0,0,0,0
"E",10,2020-12-11,0,0,0,0
"E",10,2020-12-11,1,0,0,0
"E",10,2020-12-13,0,0,0,0
"E",10,2020-12-11,4,0,0,0
"E",10,2020-12-12,3,0,0,1
