"panel","wave","date","e_home","e_school","e_work","e_other"
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-07,4,0,0,0
"C",6,2020-08-04,4,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-03,3,0,0,10
"C",6,2020-08-04,6,0,0,7
"C",6,2020-08-05,0,0,0,0
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-02,2,0,0,4
"C",6,2020-08-05,2,0,0,0
"C",6,2020-08-02,2,0,0,2
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,1,0,0,0
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-04,3,0,0,0
"C",6,2020-08-02,2,0,0,1
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-03,0,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-03,3,0,2,0
"C",6,2020-08-03,2,0,0,2
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-03,5,0,0,0
"C",6,2020-08-06,2,0,0,2
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-03,0,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-07,2,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,1,0,0,1
"C",6,2020-08-06,2,1,2,0
"C",6,2020-08-02,5,0,3,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-02,6,1,0,0
"C",6,2020-08-04,6,0,0,0
"C",6,2020-08-08,3,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-03,0,0,0,0
"C",6,2020-08-04,3,0,0,0
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-02,1,0,0,8
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-02,1,0,0,0
"C",6,2020-08-04,3,0,0,0
"C",6,2020-08-04,4,0,0,7
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-04,3,0,0,2
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-04,0,0,0,0
"C",6,2020-08-04,3,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-04,1,0,0,0
"C",6,2020-08-02,1,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-02,9,0,0,0
"C",6,2020-08-04,0,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-03,4,0,0,0
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-04,3,0,0,0
"C",6,2020-08-03,0,0,0,0
"C",6,2020-08-02,1,8,9,14
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,3,0,0,2
"C",6,2020-08-03,2,0,0,1
"C",6,2020-08-03,0,0,0,4
"C",6,2020-08-04,3,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-04,3,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-05,5,0,0,0
"C",6,2020-08-08,4,0,0,1
"C",6,2020-08-06,4,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-02,1,1,0,1
"C",6,2020-08-04,1,1,1,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-04,2,0,0,1
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-06,2,0,0,0
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-07,0,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-06,0,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-05,3,0,0,0
"C",6,2020-08-03,0,0,0,0
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-02,6,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-06,2,0,0,3
"C",6,2020-08-04,2,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-04,2,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-08,3,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-04,3,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-05,3,0,0,4
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-02,5,0,0,0
"C",6,2020-08-04,2,0,0,0
"C",6,2020-08-05,0,0,0,0
"C",6,2020-08-03,1,0,0,0
"C",6,2020-08-03,5,0,0,0
"C",6,2020-08-04,4,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-03,5,0,0,0
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-03,4,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-06,4,0,0,0
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-06,0,0,0,0
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-02,3,0,0,1
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-03,0,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-02,2,0,0,1
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-05,3,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-02,5,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-05,4,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-03,0,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-03,4,0,0,0
"C",6,2020-08-04,4,0,0,0
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-02,1,0,0,0
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-06,4,0,0,0
"C",6,2020-08-04,4,0,0,0
"C",6,2020-08-02,4,0,0,3
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-05,3,1,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-02,5,0,0,0
"C",6,2020-08-06,1,0,0,0
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-05,3,0,0,0
"C",6,2020-08-05,3,0,0,0
"C",6,2020-08-04,0,0,0,1
"C",6,2020-08-05,0,0,0,0
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-08,3,0,0,0
"C",6,2020-08-04,2,0,0,0
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-03,4,0,0,1
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,2,0,0,3
"C",6,2020-08-03,0,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-06,2,0,1,0
"C",6,2020-08-03,4,0,0,0
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-02,0,0,0,2
"C",6,2020-08-03,6,0,0,0
"C",6,2020-08-05,2,0,0,0
"C",6,2020-08-05,4,0,0,0
"C",6,2020-08-04,1,0,0,2
"C",6,2020-08-03,5,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-06,2,0,0,4
"C",6,2020-08-05,1,0,0,2
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-07,3,0,0,0
"C",6,2020-08-07,0,0,0,0
"C",6,2020-08-06,4,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-04,0,0,0,0
"C",6,2020-08-05,3,0,0,2
"C",6,2020-08-02,6,0,0,0
"C",6,2020-08-06,3,0,0,0
"C",6,2020-08-06,5,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-04,2,0,0,0
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-04,0,0,0,0
"C",6,2020-08-08,2,0,0,2
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-03,1,1,0,0
"C",6,2020-08-04,3,0,0,0
"C",6,2020-08-05,2,0,0,1
"C",6,2020-08-03,4,0,0,0
"C",6,2020-08-02,4,2,0,0
"C",6,2020-08-04,2,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-02,1,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-06,2,0,0,0
"C",6,2020-08-05,1,16,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-03,4,0,0,0
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-04,0,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-03,0,0,0,0
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-06,3,0,0,0
"C",6,2020-08-03,1,0,0,5
"C",6,2020-08-06,3,0,0,0
"C",6,2020-08-04,0,0,0,0
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-04,3,0,0,0
"C",6,2020-08-03,2,0,0,3
"C",6,2020-08-04,3,0,0,0
"C",6,2020-08-02,3,0,0,1
"C",6,2020-08-05,3,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-07,1,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-08,2,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-05,2,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,2,0,0,1
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-02,1,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-06,3,0,0,0
"C",6,2020-08-02,0,0,0,1
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-03,4,0,0,0
"C",6,2020-08-06,1,0,0,5
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-05,1,1,0,3
"C",6,2020-08-04,2,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-02,0,0,2,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-07,3,0,0,0
"C",6,2020-08-02,0,0,3,1
"C",6,2020-08-04,4,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-03,4,0,0,0
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-05,4,0,0,0
"C",6,2020-08-02,6,0,0,0
"C",6,2020-08-02,2,0,0,0
"C",6,2020-08-05,3,0,0,0
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-06,3,0,0,1
"C",6,2020-08-03,1,0,0,1
"C",6,2020-08-03,2,0,0,0
"C",6,2020-08-04,2,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-05,6,0,0,0
"C",6,2020-08-08,4,0,0,0
"C",6,2020-08-05,5,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-05,1,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-03,1,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-04,4,0,0,0
"C",6,2020-08-08,4,0,0,1
"C",6,2020-08-04,2,0,0,0
"C",6,2020-08-04,0,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-08,5,0,0,0
"C",6,2020-08-03,4,0,0,0
"C",6,2020-08-06,0,0,0,0
"C",6,2020-08-03,6,0,0,0
"C",6,2020-08-03,3,0,0,3
"C",6,2020-08-05,0,0,0,0
"C",6,2020-08-03,3,0,0,1
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-02,5,0,0,0
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-03,1,0,0,6
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,3,0,0,20
"C",6,2020-08-03,1,0,0,4
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-06,3,0,0,3
"C",6,2020-08-04,2,7,0,0
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-08,2,0,0,4
"C",6,2020-08-06,3,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-02,0,0,0,0
"C",6,2020-08-02,5,0,0,7
"C",6,2020-08-04,3,0,0,0
"C",6,2020-08-02,4,0,0,0
"C",6,2020-08-03,4,0,0,0
"C",6,2020-08-06,4,0,0,0
"C",6,2020-08-04,2,0,0,0
"C",6,2020-08-03,5,0,0,0
"C",6,2020-08-04,3,0,0,1
"C",6,2020-08-04,2,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-05,2,0,0,0
"C",6,2020-08-03,3,0,0,0
"C",6,2020-08-02,3,0,0,0
"C",6,2020-08-02,0,0,0,0
"D",1,2020-05-14,0,0,0,0
"D",1,2020-05-14,1,10,0,1
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,12,0,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,1,0,0,0
"D",1,2020-05-14,0,0,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,0,0,0,3
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,0,0,0,0
"D",1,2020-05-14,0,0,0,0
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,0,0,0,0
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,0,0,0,0
"D",1,2020-05-14,5,0,0,0
"D",1,2020-05-14,6,0,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,0,0,0,0
"D",1,2020-05-14,4,10,0,0
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,0,1,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,0,0,0,0
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,0,0,0,0
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,0,0,0,0
"D",1,2020-05-14,0,0,0,0
"D",1,2020-05-14,5,0,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,0,0,1,1
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,1,0,0,0
"D",1,2020-05-14,4,0,0,2
"D",1,2020-05-14,2,0,0,4
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,0,0,1,1
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,3,1,3,0
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,1,0,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,1,0,0,0
"D",1,2020-05-14,0,0,1,0
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,5,0,0,0
"D",1,2020-05-14,0,0,0,0
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,3,0,63,0
"D",1,2020-05-14,6,0,0,0
"D",1,2020-05-14,6,0,0,0
"D",1,2020-05-14,3,8,0,0
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,5,0,1,0
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-14,5,0,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,0,0,1,3
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,2,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-14,0,0,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,4,0,0,0
"D",1,2020-05-14,3,0,0,0
"D",1,2020-05-14,5,0,0,0
"D",1,2020-05-14,0,1,1,1
"D",1,2020-05-15,1,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,2,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,2,0,0,0
"D",1,2020-05-15,0,0,0,0
"D",1,2020-05-15,1,0,0,0
"D",1,2020-05-15,2,0,0,0
"D",1,2020-05-15,4,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,2,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,4,0,0,0
"D",1,2020-05-15,4,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,4,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,1,3,0,0
"D",1,2020-05-15,4,0,0,0
"D",1,2020-05-15,2,0,0,0
"D",1,2020-05-15,1,0,0,0
"D",1,2020-05-15,4,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,4,0,0,0
"D",1,2020-05-15,3,0,0,1
"D",1,2020-05-15,8,0,0,0
"D",1,2020-05-15,2,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,0,0,0,0
"D",1,2020-05-15,2,0,0,0
"D",1,2020-05-15,4,0,0,0
"D",1,2020-05-15,2,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,0,0,0,0
"D",1,2020-05-15,0,0,0,0
"D",1,2020-05-15,2,0,0,0
"D",1,2020-05-15,0,0,0,1
"D",1,2020-05-15,4,0,0,0
"D",1,2020-05-15,3,0,0,1
"D",1,2020-05-15,2,0,0,0
"D",1,2020-05-15,4,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,3,0,1,0
"D",1,2020-05-15,0,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,0,0,0,0
"D",1,2020-05-15,6,0,0,0
"D",1,2020-05-15,0,0,0,0
"D",1,2020-05-15,2,0,0,0
"D",1,2020-05-15,1,0,0,0
"D",1,2020-05-15,5,0,0,0
"D",1,2020-05-15,4,0,0,0
"D",1,2020-05-15,4,0,0,1
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,3,0,0,2
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,4,0,0,1
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,2,0,0,0
"D",1,2020-05-15,5,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,3,0,0,0
"D",1,2020-05-15,5,0,0,2
"D",1,2020-05-15,3,0,0,1
"D",1,2020-05-15,4,0,0,0
"D",1,2020-05-16,3,0,0,0
"D",1,2020-05-16,4,0,0,0
"D",1,2020-05-16,5,0,0,0
"D",1,2020-05-16,1,0,0,2
"D",1,2020-05-16,6,0,0,0
"D",1,2020-05-16,5,0,0,0
"D",1,2020-05-16,3,0,0,0
"D",1,2020-05-16,5,0,0,0
"D",1,2020-05-16,0,0,0,0
"D",1,2020-05-16,2,0,0,0
"D",1,2020-05-16,3,1,0,0
"D",1,2020-05-16,4,0,0,0
"D",1,2020-05-16,3,0,0,0
"D",1,2020-05-16,4,0,0,0
"D",1,2020-05-16,1,0,0,0
"D",1,2020-05-16,2,0,0,1
"D",1,2020-05-16,0,0,0,0
"D",1,2020-05-16,1,0,0,0
"D",1,2020-05-16,2,0,0,0
"D",1,2020-05-16,0,0,0,0
"D",1,2020-05-16,2,0,0,0
"D",1,2020-05-16,2,0,0,0
"D",1,2020-05-16,5,0,0,0
"D",1,2020-05-16,0,0,0,0
"D",1,2020-05-16,3,0,0,0
"D",1,2020-05-16,3,0,0,0
"D",1,2020-05-16,4,0,0,0
"D",1,2020-05-16,3,0,0,0
"D",1,2020-05-16,0,0,0,0
"D",1,2020-05-16,3,0,0,0
"D",1,2020-05-16,1,0,0,0
"D",1,2020-05-16,3,0,0,0
"D",1,2020-05-16,1,0,0,0
"D",1,2020-05-16,3,0,0,0
"D",1,2020-05-16,3,0,0,0
"D",1,2020-05-16,3,0,0,0
"D",1,2020-05-16,1,0,1,0
"D",1,2020-05-16,3,0,0,0
"D",1,2020-05-16,2,0,0,0
"D",1,2020-05-16,0,0,0,0
"D",1,2020-05-16,3,0,0,0
"D",1,2020-05-16,0,0,0,0
"D",1,2020-05-16,3,0,0,0
"D",1,2020-05-16,1,0,1,0
"D",1,2020-05-16,2,0,0,0
"D",1,2020-05-16,3,0,0,0
"D",1,2020-05-16,4,0,0,0
"D",1,2020-05-16,3,0,0,0
"D",1,2020-05-16,4,0,0,0
"D",1,2020-05-16,0,0,0,0
"D",1,2020-05-16,4,0,0,0
"D",1,2020-05-16,2,0,0,5
"D",1,2020-05-16,1,0,0,0
"D",1,2020-05-16,0,0,0,0
"D",1,2020-05-18,4,0,0,0
"D",1,2020-05-17,4,0,0,0
"D",1,2020-05-24,0,0,0,0
"D",1,2020-05-18,3,2,1,1
"D",1,2020-05-21,3,0,0,0
"D",1,2020-05-24,3,0,0,0
"D",1,2020-05-24,1,0,0,1
"D",1,2020-05-17,0,0,0,0
"D",1,2020-05-17,2,0,1,0
"D",1,2020-05-21,3,0,0,0
"D",1,2020-05-17,2,0,0,0
"D",1,2020-05-17,2,0,0,0
"D",1,2020-05-17,4,0,0,0
"D",1,2020-05-17,4,0,0,0
"D",1,2020-05-21,3,0,0,0
"D",1,2020-05-17,4,0,0,0
"D",1,2020-05-17,2,0,0,0
"D",1,2020-05-17,0,0,0,0
"D",1,2020-05-17,3,0,0,0
"D",1,2020-05-17,3,0,0,0
"D",1,2020-05-17,4,0,0,0
"D",1,2020-05-17,3,0,0,2
"D",1,2020-05-17,5,0,0,0
"D",1,2020-05-18,0,0,0,0
"D",1,2020-05-18,3,0,0,0
"D",1,2020-05-18,1,0,0,0
"D",1,2020-05-18,3,0,0,1
"D",1,2020-05-18,5,0,0,0
"D",1,2020-05-18,0,0,0,0
"D",1,2020-05-18,3,0,0,0
"D",1,2020-05-18,4,0,0,0
"D",1,2020-05-18,5,0,0,0
"D",1,2020-05-18,4,0,0,0
"D",1,2020-05-18,1,0,0,0
"D",1,2020-05-18,2,0,0,0
"D",1,2020-05-18,4,0,0,1
"D",1,2020-05-18,3,0,0,1
"D",1,2020-05-18,2,0,0,0
"D",1,2020-05-18,4,0,0,0
"D",1,2020-05-18,0,0,0,0
"D",1,2020-05-18,0,0,0,6
"D",1,2020-05-18,4,0,0,0
"D",1,2020-05-19,3,0,0,0
"D",1,2020-05-19,2,0,0,0
"D",1,2020-05-19,2,0,0,0
"D",1,2020-05-19,2,0,0,0
"D",1,2020-05-19,3,0,0,0
"D",1,2020-05-19,3,0,0,1
"D",1,2020-05-19,3,0,0,0
"D",1,2020-05-19,2,0,0,0
"D",1,2020-05-19,4,0,0,0
"D",1,2020-05-19,4,0,0,0
"D",1,2020-05-19,3,0,0,0
"D",1,2020-05-19,3,0,0,0
"D",1,2020-05-19,1,0,0,0
"D",1,2020-05-19,3,0,0,0
"D",1,2020-05-19,6,0,0,4
"D",1,2020-05-19,0,2,0,1
"D",1,2020-05-19,2,0,0,0
"D",1,2020-05-19,3,0,0,0
"D",1,2020-05-19,4,0,0,0
"D",1,2020-05-19,0,0,0,0
"D",1,2020-05-23,2,0,0,0
"D",1,2020-05-19,3,0,0,0
"D",1,2020-05-20,1,0,0,0
"D",1,2020-05-20,2,0,0,0
"D",1,2020-05-20,0,0,0,0
"D",1,2020-05-20,2,0,0,0
"D",1,2020-05-20,4,0,0,0
"D",1,2020-05-20,3,0,0,0
"D",1,2020-05-20,1,22,0,0
"D",1,2020-05-20,5,0,0,0
"D",1,2020-05-20,1,0,0,0
"D",1,2020-05-20,2,0,0,0
"D",1,2020-05-20,1,0,0,0
"D",1,2020-05-20,3,0,0,0
"D",1,2020-05-20,4,0,0,0
"D",1,2020-05-20,3,0,0,0
"D",1,2020-05-20,6,0,0,0
"D",1,2020-05-20,0,0,0,1
"D",1,2020-05-20,2,0,0,0
"D",1,2020-05-20,0,0,0,1
"D",1,2020-05-20,0,0,0,1
"D",1,2020-05-20,4,0,0,0
"D",1,2020-05-20,3,0,0,0
"D",1,2020-05-20,2,0,0,0
"D",1,2020-05-20,3,0,0,0
"D",1,2020-05-20,3,0,0,0
"D",1,2020-05-20,3,0,0,0
"D",1,2020-05-20,1,0,0,0
"D",1,2020-05-20,3,0,0,0
"D",1,2020-05-20,3,0,0,0
"D",1,2020-05-20,3,0,0,0
"D",1,2020-05-20,4,0,0,0
"D",1,2020-05-20,0,0,0,0
"D",1,2020-05-20,3,0,0,0
"D",1,2020-05-20,3,0,0,0
"D",1,2020-05-20,0,0,0,0
"D",1,2020-05-20,1,1,0,0
"D",1,2020-05-20,0,1,0,2
"D",1,2020-05-20,0,0,1,0
"D",1,2020-05-20,0,1,5,6
"D",1,2020-05-20,4,0,0,0
"D",1,2020-05-20,3,0,0,0
"D",1,2020-05-20,2,0,0,0
"D",1,2020-05-20,2,0,0,1
"D",1,2020-05-20,5,0,0,0
"D",1,2020-05-20,4,0,0,0
"D",1,2020-05-20,1,0,0,1
"D",1,2020-05-20,0,3,5,5
"D",1,2020-05-20,1,0,0,1
"D",1,2020-05-20,0,0,0,0
"D",1,2020-05-20,2,0,0,0
"D",1,2020-05-20,3,0,0,0
"D",1,2020-05-20,3,0,0,0
"D",1,2020-05-20,2,0,0,0
"D",1,2020-05-20,3,0,0,0
"D",1,2020-05-20,0,0,0,0
"D",1,2020-05-20,2,0,0,0
"D",1,2020-05-20,4,0,0,0
