"","origin_country_iso_code","destination_country_iso_code","imported_cases_mid","imported_cases_low","imported_cases_high","country","incidence_mid","incidence_low","incidence_high"
"46","GBR","MYS",83.3356250679527,77.6783321422389,91.5427021326268,"Malaysia",3886.12151038018,3487.5601595669,4077.55683717591
"47","GBR","NLD",2175.98576566321,2028.26756149179,2390.28166679637,"Netherlands",6932.15857807038,6887.60609431001,6977.11649096913
"48","GBR","NOR",476.864965666618,444.492678369478,523.827684425587,"Norway",597.539029750143,552.209063243244,656.44519792381
"49","GBR","OMN",4.62975694821959,4.31546289679105,5.08570567403482,"Oman",336.219640601674,314.18494120468,383.733113728872
"50","GBR","POL",1458.37343868917,1359.37081248918,1601.99728732097,"Poland",17183.1104861541,14694.7768137792,21429.3597155998
"51","GBR","PRT",935.210903540358,871.723505151792,1027.31254615503,"Portugal",26593.6065387301,23234.9343330929,31379.1433490615
"52","GBR","QAT",1222.25583432997,1139.28220475284,1342.62629794519,"Qatar",397.024287312502,330.602584414233,565.045179267248
"53","GBR","ROU",740.761111715135,690.474063486568,813.712907845572,"Romania",5602.83474402394,3124.99303357885,7637.26435858255
"54","GBR","RUS",296.304444686054,276.189625394627,325.485163138229,"Russia",34290.9773735686,30401.2958061978,41741.9148800988
"55","GBR","SAU",32.4082986375372,30.2082402775374,35.5999397182438,"Saudi Arabia",341.295244822924,283.77848556275,421.872626898827
"56","GBR","SEN",4.62975694821959,4.31546289679105,5.08570567403482,"Senegal",433.236713020577,395.482606468331,484.308131520915
"57","GBR","SGP",319.453229427152,297.766939878583,350.913691508403,"Singapore",30.3636762729081,30.2258064516129,31.4705059773088
"58","GBR","SRB",46.2975694821959,43.1546289679105,50.8570567403482,"Serbia",2008.09092853614,1953.98548272939,2059.08344437891
"59","GBR","SVK",291.674687737834,271.874162497836,320.399457464194,"Slovakia",9201.6040570098,7363.89804297903,11686.2624283628
"60","GBR","SVN",23.148784741098,21.5773144839553,25.4285283701741,"Slovenia",5287.53675664529,3428.98061641869,6480.66562158035
"61","GBR","SWE",467.605451770179,435.861752575896,513.656273077517,"Sweden",6905.20290164092,6603.94474400048,7271.55381877141
"62","GBR","THA",46.2975694821959,43.1546289679105,50.8570567403482,"Thailand",693.547477539232,629.258409657586,2836.39096899597
"63","GBR","TUR",777.799167300892,724.997766660897,854.39855323785,"Turkey",11205.0454966378,8671.35032512196,70370.4505700625
"64","GBR","UKR",268.525902996736,250.296848013881,294.97092909402,"Ukraine",6340.15559084881,5781.47944636426,9902.40567635283
"65","GBR","USA",5101.99215693799,4755.64011226374,5604.44765278638,"United States",217735.975780915,200523.271553875,350708.611911881
"66","GBR","ZAF",97.2248959126115,90.6247208326121,106.799819154731,"South Africa",45866.3477895909,40320.2910779633,53094.9582579725
