"","origin_country_iso_code","destination_country_iso_code","imported_cases_mid","imported_cases_low","imported_cases_high","country","incidence_mid","incidence_low","incidence_high"
"46","GBR","MLI",0.55739567038196,0.519556503995387,0.612289231432354,"Mali",156.68678807641,141.350260567285,175.708471660634
"47","GBR","MLT",13.377496089167,12.4693560958893,14.6949415543765,"Malta",282.829515221873,262.640496992448,307.253951066669
"48","GBR","MYS",20.6236398041325,19.2235906478293,22.6547015629971,"Malaysia",1495.96827457715,1443.76439840395,1578.79764907208
"49","GBR","NLD",139.34891759549,129.889125998847,153.072307858089,"Netherlands",6309.52944985341,6273.8960204399,6348.19696685877
"50","GBR","NOR",42.362070949029,39.4862943036494,46.5339815888589,"Norway",907.07497067347,849.255427983336,999.596940145658
"51","GBR","PAK",26.7549921783341,24.9387121917786,29.389883108753,"Pakistan",4850.22996140518,4344.38296366598,6398.31983762212
"52","GBR","POL",102.560803350281,95.5983967351512,112.661218583553,"Poland",48478.215729956,41448.0374685265,60505.5837386667
"53","GBR","PRT",10.5905177372572,9.87157357591235,11.6334953972147,"Portugal",1504.19236289456,1314.7477969939,1774.08714175768
"54","GBR","QAT",123.741838824795,115.341543886976,135.928209377983,"Qatar",893.251449934752,739.613073122875,1277.60717640307
"55","GBR","ROU",54.6247756974321,50.9165373915479,60.0043446803707,"Romania",8771.04501416676,4864.80645161524,11928.5027476288
"56","GBR","RUS",43.4768622897929,40.5254073116402,47.7585600517237,"Russia",16174.5265133617,13660.3027836352,19843.3917847268
"57","GBR","SAU",7.80353938534744,7.27379105593542,8.57204924005296,"Saudi Arabia",804.598960350347,669.207125848641,996.648317057948
"58","GBR","SEN",6.68874804458352,6.23467804794464,7.34747077718825,"Senegal",263.779612257935,240.294532362637,295.550283906204
"59","GBR","SGP",42.362070949029,39.4862943036494,46.5339815888589,"Singapore",14.4891452413692,14.3548387096793,15.2966319904979
"60","GBR","SRB",7.80353938534744,7.27379105593542,8.57204924005296,"Serbia",4598.68566109423,4567.1770562685,4645.48401455241
"61","GBR","SVK",9.47572639649332,8.83246056792158,10.40891693435,"Slovakia",9825.1222195994,8089.24397348617,12392.3683333615
"62","GBR","SVN",3.34437402229176,3.11733902397232,3.67373538859413,"Slovenia",2520.56228471838,1622.62581252783,3090.23769181967
"63","GBR","SWE",29.5419705302439,27.5364947117555,32.4513292659148,"Sweden",6461.43774433512,6173.69547977128,6811.47833369902
"64","GBR","THA",2.22958268152784,2.07822601598155,2.44915692572942,"Thailand",95.3686742126869,91.3690056902481,299.496084226291
"65","GBR","TUR",85.2815375684399,79.4921451112942,93.6802524091503,"Turkey",25543.3584121365,19857.8709677419,154438.971852606
"66","GBR","TWN",3.34437402229176,3.11733902397232,3.67373538859413,"Taiwan",2.44629296734264,2.41935525579674,2.5831546082983
"67","GBR","UKR",34.5585315636815,32.212503247714,37.961932348806,"Ukraine",13202.4647523824,12024.3724549338,20616.7303080554
"68","GBR","USA",695.629796636686,648.406516986243,764.136960827578,"United States",63588.1440157429,58514.1726039037,101879.303130438
"69","GBR","VCT",1.11479134076392,1.03911300799077,1.22457846286471,"Saint Vincent and the Grenadines",6.24006574628116,6.19354838709677,6.45690774664507
"70","GBR","ZAF",24.5254094968062,22.860486175797,26.9407261830236,"South Africa",4246.9376621363,3733.26201779133,4916.64521558091
