"","iso_code","country","incidence_total_mid","incidence_total_low","incidence_total_high","prevalence_mid","prevalence_low","prevalence_high","imported_cases_mid","imported_cases_low","imported_cases_high"
"151","LKA","Sri Lanka",746.173859764296,646.87054507923,891.023798389901,0.00126028538546103,0.001091179285325,0.00150602077088827,1.226397123784,1.0238100288436,2.40076782664004
"152","SDN","Sudan",319.669020298003,268.889800244038,393.844473111546,0.000367306757418161,0.00030849773320225,0.00045325894115978,NA,NA,NA
"153","SUR","Suriname",12.4720570128593,10.4760560323622,15.2349028884669,0.00212456285862352,0.00177206160698546,0.00261017553203824,NA,NA,NA
"154","SWE","Sweden",9364.40252802192,8342.83172942064,10811.8703709508,0.0383082578492695,0.034205890742051,0.0441467571342674,402.981613153657,290.505947833254,775.744633399867
"155","CHE","Switzerland",2651.10101724047,2013.60069747167,9639.3570530501,0.0149405187980996,0.011344599322128,0.0547202392912429,869.010557795143,603.984781942718,1454.99942665584
"156","SYR","Syria",798.737248135939,674.816889540807,975.843330755505,0.00226559682357941,0.00191284128276688,0.00276877989960096,0.0616074997795998,0.0484893547109382,0.0822178360952072
"157","TWN","Taiwan",3.54535212658354,3.26939899431992,4.1002454099973,0.00000650232230208293,0.00000595947632746795,0.00000778733306925257,92.4954710905075,73.1843734665467,158.805068907303
"158","TJK","Tajikistan",0,0,0,0,0,0,NA,NA,NA
"159","TZA","Tanzania",0,0,0,0,0,0,NA,NA,NA
"160","THA","Thailand",138.215469873459,123.471629311146,475.390609883002,0.000371384687154429,0.000334051501927212,0.00105770044291931,7.2920870565976,5.78125882604672,10.5016691630467
"161","TGO","Togo",165.978034437731,148.297751954097,195.026472563606,0.000902531119707534,0.000819108196237139,0.00104698804454081,NA,NA,NA
"162","TTO","Trinidad and Tobago",18.0812841636439,14.9949178121426,22.553342089437,0.00154049590045841,0.00127782940706289,0.00192227636997379,NA,NA,NA
"163","TUN","Tunisia",2565.77150673562,2168.09793498567,3147.24598488571,0.0162022311893601,0.0136877911461178,0.019876887716244,4.62943737824431,2.91877532273357,11.7829196993042
"164","TUR","Turkey",37019.3600175892,26834.9607672188,245141.225162867,0.0335650089560939,0.0244279448629134,0.215027143831276,903.622212400761,644.607369471738,1413.09708585391
"165","UGA","Uganda",23.8520354096703,22.2319093286835,26.2195537450362,0.0000297700929709515,0.0000277251886769994,0.0000329860127936413,NA,NA,NA
"166","GBR","United Kingdom",8006.90227957501,7460.98517872711,8854.35074405185,0.00381952425959852,0.00356023337942813,0.00419567947441039,1459.73470693252,1037.64704318028,2714.35193819562
"167","UKR","Ukraine",19134.0068875107,16249.1519661268,32724.9687429451,0.0230649452529045,0.0195427433741847,0.0397535552085741,275.028648413329,203.303332386818,525.764685757509
"168","ARE","United Arab Emirates",3522.87137638895,3047.96664574094,4353.10338678561,0.0143411759850945,0.0124086508192218,0.0176459865981083,583.259115495183,442.083450306654,1107.38090703993
"169","USA","United States",92156.7304575984,79073.2062214915,161713.179572123,0.0127465863225502,0.0110182226890905,0.0230509701440436,1271.4963606214,919.265697001975,2236.63542255376
"170","URY","Uruguay",2491.67634990164,2201.31842995022,2959.92418820917,0.0518615146381591,0.0458019986685961,0.0614756584166162,0.29367876374371,0.257753117751555,0.514472455390278
"171","UZB","Uzbekistan",194.833763871342,170.977671600799,227.103174067422,0.000405306073838727,0.000355129837472365,0.000472647865171096,4.01492598460535,2.78915122163319,10.1529821222334
"172","VEN","Venezuela",1160.49855074558,1062.65839897552,1299.88917474262,0.00258409242585562,0.00235394190864741,0.00290841639851242,NA,NA,NA
"173","VNM","Vietnam",7.73175848475428,6.80326884569883,9.29073477387638,0.00000452509932488804,0.00000408577024519762,0.00000548087340654557,10.1156842269181,7.95913701731401,15.6607829581537
