"","origin_country_iso_code","destination_country_iso_code","imported_cases_mid","imported_cases_low","imported_cases_high","country","incidence_mid","incidence_low","incidence_high"
"1","GBR","ARE",4593.12504601606,4281.31777501332,5045.46618091006,"United Arab Emirates",1669.89997423405,1535.59730279231,1886.97277871749
"2","GBR","AUT",1620.41721166556,1510.41413890064,1779.99949021954,"Austria",3255.87926476251,1945.30758841031,5338.03634286333
"3","GBR","AZE",11.6576777817666,10.8662887690694,12.8057517281981,"Azerbaijan",558.058295892253,550.806941749685,565.969694220574
"4","GBR","BEL",3287.46513445819,3064.29343287756,3611.22198735187,"Belgium",15306.3124102923,11134.4474019967,444648.490169148
"5","GBR","BGR",186.522844508266,173.86062030511,204.89202765117,"Bulgaria",2724.68248918721,2455.90170774658,3058.25288476663
"6","GBR","BHR",454.649433488899,423.785261993705,499.424317399727,"Bahrain",373.868815900495,357.516461669012,421.728688830309
"7","GBR","BLR",198.180522290033,184.726909074179,217.697779379368,"Belarus",997.093433622209,946.408730498333,1047.55834968195
"8","GBR","BMU",209.8382000718,195.593197843248,230.503531107566,NA,NA,NA,NA
"9","GBR","BRA",571.226211306566,532.448149684398,627.481834681708,"Brazil",31295.5710260897,29106.5964036764,62567.3874629965
"10","GBR","BRB",501.280144615966,467.250417069982,550.647324312519,"Barbados",3.91152828505056,3.50226803156072,4.39249596133202
"11","GBR","BRN",23.3153555635333,21.7325775381387,25.6115034563962,"Brunei",0.0994152395502119,0.0838657988715221,0.119299290482359
"12","GBR","CAN",2214.95877853566,2064.59486612318,2433.09282835764,NA,NA,NA,NA
"13","GBR","CHE",4441.57523485309,4140.05602101542,4878.99140844348,"Switzerland",4850.70097951742,3906.6059377361,17202.46930165
"14","GBR","CHN",244.8112334171,228.192064150456,268.920786292161,NA,NA,NA,NA
"15","GBR","CYP",5455.79320186679,5085.42314392446,5993.09180879672,"Cyprus",113.821532942881,102.138070154589,126.846698508417
"16","GBR","CZE",1550.47114497496,1445.21640628622,1703.16497985035,"Czechia",15059.6379581314,13584.3246653233,17021.9187263472
"17","GBR","DEU",27442.1734982787,25579.2437623893,30144.7395681784,"Germany",100178.240899052,73182.5380234702,109577.941124359
"18","GBR","DNK",3648.85314569296,3401.14838471871,4008.20029092601,"Denmark",1031.08880959279,982.581527491318,1168.45003027709
"19","GBR","EGY",128.234455599433,119.529176459763,140.863269010179,"Egypt",510.194399803367,140.553059517113,618.773708927016
"20","GBR","ESP",23338.6709190968,21754.3101156768,25637.1149598526,"Spain",25148.6765683697,21095.5733712196,38158.8254317649
"21","GBR","EST",373.045689016533,347.721240610219,409.78405530234,"Estonia",86.1501822908114,82.7920899092645,89.5637945375479
"22","GBR","FIN",932.614222541332,869.303101525548,1024.46013825585,"Finland",480.855588970468,457.482035915375,511.397902209674
"23","GBR","FRA",9477.69203657628,8834.29276925338,10411.0761550251,"France",73017.5783496411,43535.0649304902,143104.502531788
"24","GBR","GGY",1352.29062268493,1260.48949721204,1485.46720047098,NA,NA,NA,NA
"25","GBR","GIB",361.388011234766,336.85495184115,396.978303574142,NA,NA,NA,NA
"26","GBR","GRC",7670.75198040245,7150.01801004763,8426.18463715436,"Greece",1356.90335893404,1212.77943621849,1767.73004441147
"27","GBR","HKG",1433.8943671573,1336.55351859553,1575.10746256837,NA,NA,NA,NA
"28","GBR","HRV",151.549811162966,141.261753997902,166.474772466576,"Croatia",1379.28482126929,1227.79510655433,1582.39540087971
"29","GBR","HUN",1550.47114497496,1445.21640628622,1703.16497985035,"Hungary",3271.07242343227,1576.28827037343,4510.35751440062
"30","GBR","IMN",722.776022469532,673.7099036823,793.956607148284,NA,NA,NA,NA
"31","GBR","IND",2891.10408987813,2694.8396147292,3175.82642859313,"India",75200.9455112874,61584.4713442648,100991.233301693
"32","GBR","IRL",10095.5489590099,9410.20607401406,11089.7809966196,"Ireland",1548.05220088764,1522.24836373502,1569.87531501379
"33","GBR","ISL",1212.39848930373,1130.09403198321,1331.7981797326,"Iceland",70.6079038460706,68.9499042611045,74.5607730528112
"34","GBR","ISR",1165.76777817666,1086.62887690694,1280.57517281981,"Israel",2548.02817362422,2448.13908629712,3027.94979376737
"35","GBR","ITA",19643.1870622768,18309.6965758819,21577.6916620138,"Italy",25247.325085623,22749.4038503118,25936.7410971139
"36","GBR","JEY",3975.26812358243,3705.40447025265,4366.76133931556,NA,NA,NA,NA
"37","GBR","JOR",81.6037444723665,76.0640213834855,89.6402620973869,"Jordan",3481.71805552859,2731.74889346951,3864.49594478665
"38","GBR","JPN",874.325833632498,814.971657680201,960.431379614859,"Japan",646.122148138795,636.130247911876,649.914305251059
"39","GBR","KAZ",11.6576777817666,10.8662887690694,12.8057517281981,"Kazakhstan",537.585549560183,500.40083193657,735.018484903039
"40","GBR","KOR",442.991755707133,412.918973224635,486.618565671529,"South Korea",107.765838419683,94.245820301396,122.885590163938
"41","GBR","KWT",69.9460666905999,65.1977326144161,76.8345103691887,"Kuwait",735.566752373575,708.546707390014,897.332938975195
"42","GBR","LBN",256.468911198866,239.058352919526,281.726538020359,"Lebanon",1752.01135915503,1494.35555311932,2070.18068645243
"43","GBR","LCA",69.9460666905999,65.1977326144161,76.8345103691887,NA,NA,NA,NA
"44","GBR","LTU",1958.4898673368,1825.53651320365,2151.36629033728,"Lithuania",397.020104027803,361.942139804643,444.428499231573
"45","GBR","LUX",827.695122505432,771.506502603924,909.208372702067,"Luxembourg",297.848014112276,290.58152826195,305.910281800218
